585049337035493377,Mon Apr 06 120006 0000 2015|From the archives Soaps mental health and cancer how TV is shaping our attitudes http//gucom/p/45445/stw NHS mentalhealth
585040737139630080,Mon Apr 06 112555 0000 2015|How I did on Twitter this week 303 New Followers 182 Mentions 332K Mention Reach Howd your week go via http//sumallcom/myweek
585033020479942659,Mon Apr 06 105516 0000 2015|From the archives Call the Midwife I advise the BBC drama on midwifery http//gucom/p/46hnm/stw NHS
585031487361159168,Mon Apr 06 104910 0000 2015|Dont miss this v personal response to the recent portrayals of schizophrenia in film and on TV http//gucom/p/472d5/stw mentalhealth
585015376355794944,Mon Apr 06 094509 0000 2015|From the archives We healthcare assistants are the least trained but most handson NHS staff http//gucom/p/46gy5/stw
584999253291839489,Mon Apr 06 084105 0000 2015|NHS treatment has to be rationed and sadly there is not enough healthcare to go round Heres one solution http//gucom/p/476ky/stw
584983171608940544,Mon Apr 06 073711 0000 2015|From the archives I faced a difficult choice ¡V become a GP or give up on a career in the NHS http//gucom/p/45yzh/stw
584786123299237888,Sun Apr 05 183411 0000 2015|Let¡¦s talk menopause because we are failing 13 million women http//gucom/p/475ch/stw menopause NHS
584755648212017152,Sun Apr 05 163305 0000 2015|Should relationships be put at the heart of the NHS http//gucom/p/474fe/stw
584724439029264384,Sun Apr 05 142904 0000 2015|In case you missed it Sex education in the UK is letting our teenagers down http//gucom/p/46q2y/stw
584693779606573057,Sun Apr 05 122714 0000 2015|What is the importance of relationships to the NHS http//gucom/p/474fe/stw
584663317664276481,Sun Apr 05 102612 0000 2015|Why not join our network for free and receive our weekly newsletter to your inbox every Wednesday https//registertheguardiancom/healthcareprofessionals/ NHS healthcare
584632573780832257,Sun Apr 05 082402 0000 2015|One from the archives Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
584616749527539713,Sun Apr 05 072109 0000 2015|Happy Easter
584419734763933697,Sat Apr 04 181817 0000 2015|Are you a member of our online community Join here for free https//registertheguardiancom/healthcareprofessionals/ NHS healthcare
584389247097937920,Sat Apr 04 161708 0000 2015|MT DrSharronH Some important points raised here Great to see the topic getting some serious attention menopause http//gucom/p/475ch/stw
584373116228349955,Sat Apr 04 151302 0000 2015|In case you missed it Devo Manc five early lessons for the NHS http//gucom/p/46n8h/stw NHS
584357567402356738,Sat Apr 04 141115 0000 2015|Do you work in a non clinical role for NHS Want to write about it Read guidelinesampemail healthcaretheguardiancom http//wwwtheguardiancom/healthcarenetwork/2014/aug/12/highslowsnhswriteguardian
584341940373626882,Sat Apr 04 130909 0000 2015|Technology could prevent mental health waiting times http//gucom/p/476ky/stw NHS
584341684269420547,Sat Apr 04 130808 0000 2015|Why is schizophrenia portrayed so negatively on screen http//gucom/p/472d5/stw mentalhealth
584326357036871680,Sat Apr 04 120714 0000 2015|From the archives I start the day with antidepressants and end wishing I didn¡¦t work in NHS payroll http//gucom/p/46v6j/stw
584310992575660033,Sat Apr 04 110611 0000 2015|The evidence is clear ¡V strong relationships can improve health outcomes and save money  http//gucom/p/474fe/stw NHS
584295623928586240,Sat Apr 04 100507 0000 2015|Dont miss Prostate cancer nurses face extinction at a time when were most needed http//gucom/p/4732n/stw ViewsfromtheNHSfrontline
584280274621431808,Sat Apr 04 090407 0000 2015|The NHS has to provide facetoface therapy to 95 of patients within 18 weeks but we can do better than this http//gucom/p/476ky/stw
584268945248649218,Sat Apr 04 081906 0000 2015|RT JanSobieraj Absolutely leaders enable GdnHealthcare Popular this week Why relationships should be put at the heart of the NHS http¡K
584264775795920896,Sat Apr 04 080232 0000 2015|Back in our mostviewed  General election 2015 who¡¦s promising what for the NHS http//gucom/p/45q2c/stw
584075662329131009,Fri Apr 03 193104 0000 2015|The ppl I care about don¡¦t see a diagnosis they see a person schizophrenia nhs mentalhealth http//gucom/p/472d5/stw
584044731849515008,Fri Apr 03 172809 0000 2015|From the archives NHS morale needs a dose of kindness http//gucom/p/45nt6/stw nhs healthcare
584014297249882115,Fri Apr 03 152713 0000 2015|The NHS has to provide facetoface therapy to 95 of patients within 18 weeks but we can do better than this http//gucom/p/476ky/stw
583998905798369280,Fri Apr 03 142603 0000 2015|Sign up for free to get our free newsletter every Weds straight to your inbox NHS healthcare https//registertheguardiancom/healthcareprofessionals/
583967942016045056,Fri Apr 03 122301 0000 2015|People with strong relationships are 50 more likely to survive lifethreatening illnesses research shows http//gucom/p/474fe/stw NHS
583952862914326528,Fri Apr 03 112306 0000 2015|Are people with schizophrenia dangerous Screen representations falsely suggest so http//gucom/p/472d5/stw NHS
583937242218889219,Fri Apr 03 102102 0000 2015|Prostate cancer nurses face extinction at a time when were most needed http//gucom/p/4732n/stw ViewsfromtheNHSfrontline
583921943025356800,Fri Apr 03 092014 0000 2015|Postreproductive health does not garner much attention in medical school or postregistration training http//gucom/p/475ch/stw NHS
583906545982767105,Fri Apr 03 081903 0000 2015|Technology enables us to radically improve access in a way traditional delivery methods do not http//gucom/p/476ky/stw NHS mentalhealth
583711810139758592,Thu Apr 02 192515 0000 2015|What would you like to see us cover on the healthcare network Do send any ideas/requests through to healthcaretheguardiancom
583696659026026497,Thu Apr 02 182502 0000 2015|MT warnetony Human connection the basis of psychological healing is in abundant supply on internet a good read http//gucom/p/476ky/stw
583681575679729664,Thu Apr 02 172506 0000 2015|Thirteen million women deserve better Let¡¦s talk menopause Let¡¦s changethechange http//gucom/p/475ch/stw nhs
583666516995878912,Thu Apr 02 162516 0000 2015|Popular this week Why relationships should be put at the heart of the NHS http//gucom/p/474fe/stw
583653911946362880,Thu Apr 02 153511 0000 2015|NHS spending inefficiently on nonpermanent staff via guardian http//gucom/p/4774n/stw What do you think
583647638412591105,Thu Apr 02 151015 0000 2015|In case you havent read it yet Why is schizophrenia portrayed so negatively on screen http//gucom/p/472d5/stw mentalhealth
583634766173462528,Thu Apr 02 141906 0000 2015|How can technology help reduce mental health waiting times http//gucom/p/476ky/stw NHS mentalhealth
583590297533345792,Thu Apr 02 112224 0000 2015|Are you a member of the network Why not sign up Its free  https//registertheguardiancom/healthcareprofessionals/ NHS healthcare
583576724656562177,Thu Apr 02 102828 0000 2015|People with strong relationships are 50 more likely to survive lifethreatening illness than those w/ weaker ones http//gucom/p/474fe/stw
583547147221610496,Thu Apr 02 083056 0000 2015|The NHS has to provide therapy to 95 of patients within 18 weeks but we can do better than this http//gucom/p/476ky/stw mentalhealth
583546541325029376,Thu Apr 02 082831 0000 2015|RT IesoHealth Our clinical lead Sarah Bateup is in GdnHealthcare today discussing how we can help reduce mentalhealth wait times http¡K
583521787960373249,Thu Apr 02 065010 0000 2015|New today Technology could prevent mental health waiting times http//gucom/p/476ky/stw NHS mentalhealth
583349407308890112,Wed Apr 01 192511 0000 2015|Dont miss this weeks ViewsfromtheNHSfrontline post written by a prostate cancer nurse http//gucom/p/4732n/stw
583334287174287360,Wed Apr 01 182506 0000 2015|Let¡¦s get to the nittygritty and admit that we as professionals are failing women menopause http//gucom/p/475ch/stw NHS
583326947633205248,Wed Apr 01 175556 0000 2015|RT NuffieldHealth Great to see our menopause research flagged on guardian today along with menopauseuk http//wwwtheguardiancom/healthcarenetwork/2015/apr/01/letstalkmenopausebecausewearefailing13millionwomen  changet¡K
583317475690962945,Wed Apr 01 171818 0000 2015|Thirteen million women deserve better Let¡¦s talk menopause Let¡¦s changethechange http//gucom/p/475ch/stw NHS
583295854867529729,Wed Apr 01 155223 0000 2015|Dont miss Why relationships should be put at the heart of the NHS http//gucom/p/474fe/stw
583257309561925635,Wed Apr 01 131913 0000 2015|Menopause isn¡¦t a disease yet it can cause untold misery http//gucom/p/475ch/stw menopause NHS changethechange
583256790575513600,Wed Apr 01 131709 0000 2015|RT DrSharronH menopause postreproductive health does not garner much attention in medical school or postregistration training http/¡K
583234535942463488,Wed Apr 01 114843 0000 2015|Our free weekly newsletter has just gone out Heres how to make sure you get it next Weds https//registertheguardiancom/healthcareprofessionals/
583207486125187073,Wed Apr 01 100114 0000 2015|Prostate cancer set to become most common cancer by 2030 But the workforce is in danger of extinction http//gucom/p/4732n/stw NHS
583206316744843264,Wed Apr 01 095636 0000 2015|RT BrMenopauseSoc Well done drhannahshort and thanks to GdnHealthcare for http//gucom/p/475ch/stw Great progress this year but so much m¡K
583183947988918273,Wed Apr 01 082742 0000 2015|1 in 4 women experiences debilitating symptoms that can last 15 years What shd be done menopause changethechange http//gucom/p/475ch/stw
583158141212237824,Wed Apr 01 064510 0000 2015|Just launched Let¡¦s talk menopause because we are failing 13 million women http//gucom/p/475ch/stw changethechange NHS
582992073231499264,Tue Mar 31 194516 0000 2015|Dont miss As a cancer researcher I ask whether a new drug may prolong a childs life http//gucom/p/4727b/stw NHS
582976937833807872,Tue Mar 31 184507 0000 2015|Prostate cancer nurses face extinction What can be done http//gucom/p/4732n/stw NHS ViewsfromtheNHSfrontline
582946724408225792,Tue Mar 31 164504 0000 2015|Excellent nursing is often a hidden thing It may take place in private http//gucom/p/4732n/stw NHS
582940700200841216,Tue Mar 31 162108 0000 2015|RT sajajohnson Can anyone put me in touch w/someone who works supporting healthcare staff (ie counselling/pastoral support) in hospital¡K
582926846242721792,Tue Mar 31 152605 0000 2015|The evidence is clear ¡V strong relationships can improve health outcomes and save money http//gucom/p/474fe/stw NHS
582877391560830976,Tue Mar 31 120934 0000 2015|Are you a member of our online community Sign up for free here to get our weekly roundup tomorrow https//registertheguardiancom/healthcareprofessionals/ NHS
582856879744897024,Tue Mar 31 104803 0000 2015|RT woodcotealison MT GdnHealthcare What is the impact of relationships on health RelateRuth explains http//gucom/p/474fe/stw NHS Time¡K
582856819149824000,Tue Mar 31 104749 0000 2015|RT DavidMurray680 woodcotealison GdnHealthcare RelateRuth  The answer is substantial and not only in the context of mental health
582856770189705216,Tue Mar 31 104737 0000 2015|RT woodcotealison DavidMurray680 GdnHealthcare RelateRuth I agree Its not the nature or severity of disease but the amount of suppor¡K
582851117299564546,Tue Mar 31 102509 0000 2015|What is the impact of relationships on health RelateRuth explains http//gucom/p/474fe/stw NHS
582845187535319040,Tue Mar 31 100136 0000 2015|RT RHumphriesOT Impact of social occupations on health GdnHealthcare People with strong relationships more likely to survive http//t¡K
582840090914918400,Tue Mar 31 094120 0000 2015|Have you read this weeks ViewsfromtheNHSfrontline blog by a prostate cancer nurse http//gucom/p/4732n/stw
582823245210058752,Tue Mar 31 083424 0000 2015|People with strong relationships are 50 more likely to survive lifethreatening illnesses research shows http//gucom/p/474fe/stw NHS
582797003169517568,Tue Mar 31 065008 0000 2015|New today Why relationships should be put at the heart of the NHS http//gucom/p/474fe/stw
582774885102944256,Tue Mar 31 052214 0000 2015|In case you missed it yesterday Prostate cancer nurses face extinction at a time when were most needed http//gucom/p/4732n/stw NHS
582620836751761408,Mon Mar 30 191006 0000 2015|In case you missed it Is Andy Burnham the new Andrew Lansley http//gucom/p/472bx/stw NHS
582605727472054273,Mon Mar 30 181004 0000 2015|The people I care about don¡¦t see a diagnosis of schizophrenia they see a person http//gucom/p/472d5/stw mentalhealth
582589386346213376,Mon Mar 30 170508 0000 2015|Our newsletter goes out on Wednesday Sign up to get it free here https//registertheguardiancom/healthcareprofessionals/ NHS
582577165402828800,Mon Mar 30 161634 0000 2015|David Cameron¡¦s sevenday NHS is shameless political gameplaying writes KailashChandOBE for commentisfree http//gucom/p/4747c/stw
582547577234677760,Mon Mar 30 141900 0000 2015|Would you like to write about what a day in your life as a health professional entails Email healthcaretheguardiancom NHS healthcare
582530270525452288,Mon Mar 30 131014 0000 2015|Dont miss Why is schizophrenia portrayed so negatively on screen http//gucom/p/472d5/stw NHS mentalhealth
582525648301912064,Mon Mar 30 125152 0000 2015|How I did on Twitter this week 309 New Followers 190 Mentions 478K Mention Reach Howd your week go via http//sumallcom/myweek
582517697038041088,Mon Mar 30 122016 0000 2015|Are you a member of our online network Sign up for free to get our weekly newsletter packed with content https//registertheguardiancom/healthcareprofessionals/
582508667167199232,Mon Mar 30 114423 0000 2015|Popular on the network right now Prostate cancer nurses face extinction at a time when were most needed http//gucom/p/4732n/stw NHS
582490090246664192,Mon Mar 30 103034 0000 2015|Frances O¡¦Grady Britain has been very good at creating bad jobs via Guardianpublic http//gucom/p/472gj/stw
582489784779689984,Mon Mar 30 102921 0000 2015|A prostate cancer nurse writes about frustrations of her job amp the disappearing workforce http//gucom/p/4732n/stw ViewsfromtheNHSfrontline
582473766913073152,Mon Mar 30 092542 0000 2015|How can social care and healthcare integrate together http//gucom/p/4733t/stw via GdnSocialCare
582473209452355585,Mon Mar 30 092329 0000 2015|RT SiGlew GdnHealthcare this article should be read by everyone especially those in healthcare http//gucom/p/472d5/stw nursewglasse¡K
582472853880250368,Mon Mar 30 092204 0000 2015|RT AndyBell Excellent guardian comment by David CrepazKeay on TV and film portrayals of schizophrenia and the harm they can do http¡K
582459042343292928,Mon Mar 30 082711 0000 2015|Prostate cancer is on course to become the most common cancer by 2030 but there are no plans to train up a workforce http//gucom/p/4732n/stw
582434617233268737,Mon Mar 30 065008 0000 2015|New today Prostate cancer nurses face extinction at a time when were most needed http//gucom/p/4732n/stw ViewsfromtheNHSfrontline
582226731647406080,Sun Mar 29 170404 0000 2015|Popular this week Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
582211416255389696,Sun Mar 29 160313 0000 2015|Dont miss Devo Manc five early lessons for the NHS http//gucom/p/46n8h/stw
582195767386861569,Sun Mar 29 150102 0000 2015|Teens have no problem assessing information about sex yet pregnancy and STI rates remain high Why http//gucom/p/46q2y/stw
582180501072408576,Sun Mar 29 140022 0000 2015|Dont miss As a cancer researcher I ask whether a new drug may prolong life http//gucom/p/4727b/stw
582165117120319488,Sun Mar 29 125914 0000 2015|In case you havent read it yet I loved being a midwife but bullying stress and fear made me resign http//gucom/p/46zc4/stw
582147242087206912,Sun Mar 29 114812 0000 2015|Dont miss Richard Vizes column this week on Andy Burnham and the NHS http//gucom/p/472bx/stw
582131874413203458,Sun Mar 29 104709 0000 2015|What effect are films like The Voices having on peoples perception of schizophrenia http//gucom/p/472d5/stw mentalhealth
582116259514335232,Sun Mar 29 094506 0000 2015|Our campaign wants to fight to rid the NHS of the market ¡V a pointless process geared for benefit of big business http//gucom/p/47x7a/stw
582100679860166656,Sun Mar 29 084311 0000 2015|What toll does caring for dying people take on staff Marie Cooper explains http//gucom/p/46qqc/stw
582089571615133696,Sun Mar 29 075903 0000 2015|Second most read this week Why is schizophrenia portrayed so negatively on screen http//gucom/p/472d5/stw mentalhealth
581917217740083200,Sat Mar 28 203410 0000 2015|Lots of debate on our piece on the portrayal of schizophrenia on screen Join in here http//wwwtheguardiancom/healthcarenetwork/2015/mar/27/schizophreniaportrayednegativelythevoiceslouistherouxcomments
581899097696681987,Sat Mar 28 192210 0000 2015|Vanguard sites new models of integration in health and social care http//gucom/p/47v68/stw via GdnSocialCare NHS
581887274046005248,Sat Mar 28 183511 0000 2015|As a cancer researcher I ask whether a new drug may prolong life http//gucom/p/4727b/stw
581872186043990016,Sat Mar 28 173514 0000 2015|How is sex education in the UK letting teenagers down http//gucom/p/46q2y/stw NHS
581857095672197120,Sat Mar 28 163516 0000 2015|Devo Manc five early lessons for the NHS http//gucom/p/46n8h/stw
581841937549778944,Sat Mar 28 153502 0000 2015|Popular this week Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
581826869432963073,Sat Mar 28 143510 0000 2015|Recent portrayals on people living with schizophrenia have caused controversy http//gucom/p/472d5/stw
581811753945722880,Sat Mar 28 133506 0000 2015|Why patients are campaigning against NHS outsourcing http//gucom/p/47x7a/stw
581796666237276160,Sat Mar 28 123509 0000 2015|Is Labour in danger of making the same mistakes as Andrew Lansley http//gucom/p/472bx/stw NHS
581781563601383424,Sat Mar 28 113508 0000 2015|Some wonderful comments on this weeks ViewsfromtheNHSfrontline blogpost http//wwwtheguardiancom/healthcarenetwork/viewsfromthenhsfrontline/2015/mar/23/ilovedbeingamidwifebutbullyingstressandfearmademeresigncomments
581762414808436736,Sat Mar 28 101902 0000 2015|Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw
581747323522273280,Sat Mar 28 091904 0000 2015|What are film The Voices amp documentary By reason of insanity w/ Louis Theroux doing for schizophrenia http//gucom/p/472d5/stw mentalhealth
581556085649068032,Fri Mar 27 203910 0000 2015|Is sex education in the UK is letting our teenagers down One sexual health registrar thinks so http//gucom/p/46q2y/stw nhs
581540988457381888,Fri Mar 27 193910 0000 2015|Midwife I am tired of paperwork audits inspections amp nights on the sofa sobbing after another dreadful shift http//gucom/p/46zc4/stw
581525874329038848,Fri Mar 27 183907 0000 2015|Schizophrenia may not be regarded as a common diagnosis but there are approx 220000 of us in the UK living with it http//gucom/p/472d5/stw
581509813709852672,Fri Mar 27 173518 0000 2015|The struggle of hospice nurses to ¡§get it right¡¨ for terminally ill patients  their families isnt a new one http//gucom/p/46qqc/stw nhs
581494684951810048,Fri Mar 27 163511 0000 2015|Whats a day in the life of a cancer researcher like http//gucom/p/4727b/stw
581482749304926208,Fri Mar 27 154745 0000 2015|The direct impact of cancer research isn¡¦t just about performing an experiment  http//gucom/p/4727b/stw
581464706138939392,Fri Mar 27 143603 0000 2015|Care Quality Commission scraps judgmental GP practice bandings http//gucom/p/4735z/stw via guardian
581436603488407552,Fri Mar 27 124423 0000 2015|Dont miss Is Andy Burnham the new Andrew Lansley http//gucom/p/472bx/stw NHS
581426987211845632,Fri Mar 27 120610 0000 2015|Hospital bed occupancy rates hit record figures risking care via guardian http//gucom/p/47327/stw NHS
581423629298208768,Fri Mar 27 115250 0000 2015|RT DyingMatters BrilliantFantasticSo true  dont miss guardian article on supporting hospice nurses to do their work well http¡K
581423525849915392,Fri Mar 27 115225 0000 2015|RT hospiceukPA Hospice nurses face unique challenges it¡¦s time managers helped build resilience among staff http//bitly/1EFXUGG http¡K
581423368206946304,Fri Mar 27 115147 0000 2015|RT brumshospice Food for thought guardian interesting piece from different perspective  http//bitly/1HFffWt
581416053428908032,Fri Mar 27 112243 0000 2015|RT MHFtweets At GdnHealthcare David CrepazKeay challenges the screen portrayal of people living with diagnosis of schizophrenia http¡K
581414187987005442,Fri Mar 27 111519 0000 2015|RT LivUniCPD GdnHealthcare Hi guys were launching our Enhancing Wellbeing course in Liverpool which may interest your network gt http/¡K
581397300263690240,Fri Mar 27 100812 0000 2015|If professionals treat you like a lost cause then sooner or later you end up believing it http//gucom/p/472d5/stw NHS mentalhealth
581373884001210368,Fri Mar 27 083510 0000 2015|Just launched As a cancer researcher I ask whether a new drug may prolong a childs life http//gucom/p/4727b/stw ICRLondon cancer
581362554309505025,Fri Mar 27 075008 0000 2015|New today Why is schizophrenia portrayed so negatively on screen http//gucom/p/472d5/stw MHFtweets TimetoChange
581187989545492480,Thu Mar 26 201629 0000 2015|Popular today Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
581172329431990272,Thu Mar 26 191415 0000 2015|Dont miss Why patients are campaigning against NHS outsourcing http//gucom/p/47x7a/stw NHS
581158728201740289,Thu Mar 26 182012 0000 2015|Andy Burnham¡¦s pantomime villain is Tory privatisation says RichardVize http//gucom/p/472bx/stw nhs
581143632821944320,Thu Mar 26 172013 0000 2015|Labour risks repeating the mistakes of the former Tory health secretary by diving into wholesale reforms http//gucom/p/472bx/stw
581134373254201344,Thu Mar 26 164326 0000 2015|RT JocelynCornwell Nice piece  GdnHealthcare on hospiceuk PointofCareFdn report on supporting staff to work with pts who are dying htt¡K
581134320481497088,Thu Mar 26 164313 0000 2015|Vanguard sites new models of integration in health and social care via GdnSocialCare http//gucom/p/47v68/stw
581134100938948610,Thu Mar 26 164221 0000 2015|RT ednasmama RichardVize GdnHealthcare Understood but it wont cause the upheaval that H amp SC Act did  Frontline staff just want to d¡K
581126341166309376,Thu Mar 26 161131 0000 2015|RT RichardVize ednasmama GdnHealthcare Labours position on competition law is not deliverable without substantial structural change
581126222438109184,Thu Mar 26 161102 0000 2015|RT ednasmama RichardVize GdnHealthcare No  Andrew Lansley was seduced by a few GP friends who hated being told what to do AB has done¡K
581126190028689408,Thu Mar 26 161055 0000 2015|RT RichardVize My GdnHealthcare column Is Andy Burnham the new Andrew Lansley walking into to an accidental revolution http//tco/EG¡K
581126143446814720,Thu Mar 26 161044 0000 2015|RT clarehorton Is Burnham the new Lansley http//gucom/p/472bx/stw Labour seems set on unleashing another NHS restructure via GdnHealt¡K
581126119857999872,Thu Mar 26 161038 0000 2015|RT StewartLaing Some big questions being raised around NHS competition outsourcing and privatisation GdnHealthcare http//tco/zOu4z8¡K
581107612537786369,Thu Mar 26 145705 0000 2015|New from RichardVize Is Andy Burnham the new Andrew Lansley http//gucom/p/472bx/stw NHS
581090157601898496,Thu Mar 26 134744 0000 2015|RT GdnSocialCare Last 20 minutes of our live discussion on integration ¡V join now http//gucom/p/46nzv/stw
581090120201310208,Thu Mar 26 134735 0000 2015|RT GdnSocialCare For integration to be a success lots of cultural barriers will need to be overcome says lrokelly http//tco/eYeIFP¡K
581077475956023296,Thu Mar 26 125720 0000 2015|What is the future of health and social care integration Live discussion happening now http//gucom/p/46nzv/stw NHS
581065308166840320,Thu Mar 26 120859 0000 2015|The NHS needs serious money and our politicians are refusing to face it by pollytoynbee for guardian http//gucom/p/47254/stw
581061006572539904,Thu Mar 26 115154 0000 2015|Our campaign wants to fight together with others to rid the NHS of the market http//gucom/p/47x7a/stw SaveLewishamAE
581022651558146048,Thu Mar 26 091929 0000 2015|Are you a member of our network Why not join (for free) https//registertheguardiancom/healthcareprofessionals/
581009448363171841,Thu Mar 26 082701 0000 2015|In case you missed it y/day Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
581000183674064896,Thu Mar 26 075012 0000 2015|New today Why patients are campaigning against NHS outsourcing http//gucom/p/47x7a/stw NHS
580835401054605312,Wed Mar 25 205525 0000 2015|Contrary to popular belief hospice nurses are mere mortals not angels struggling with a variety of challenges http//gucom/p/46qqc/stw
580827357486940160,Wed Mar 25 202327 0000 2015|Despite an ageing population  scant resources the NHS is the envy of many But what does the future hold http//gucom/p/46qcf/stw
580788122738405376,Wed Mar 25 174733 0000 2015|Popular today Hospice nurses need support to get care right for a dying person http//gucom/p/46qqc/stw NHS
580766520508309504,Wed Mar 25 162143 0000 2015|Hospice workers regularly face the darker side of dying and loss and sometimes the anger and fear of patients http//gucom/p/46qqc/stw
580765024874020864,Wed Mar 25 161546 0000 2015|RT SteveClarkEsq Easy to forget hospice nurses are human too Fascinating read from hospiceuk¡¦s Marie C on resilience http//tco/XKCoH¡K
580732459781890048,Wed Mar 25 140622 0000 2015|Some debate going on under todays piece on whats next for NHS reform Join in here http//wwwtheguardiancom/healthcarenetwork/2015/mar/25/nhsreformwhatnextforworldsbesthealthsystemcomments NHS
580724565715886080,Wed Mar 25 133500 0000 2015|RT PointofCareFdn mariecooper28 on the challenges of nursing amp endoflife care via GdnHealthcare http//bitly/19kNUKk  Our repor¡K
580703863906418688,Wed Mar 25 121244 0000 2015|Are hospice staff getting the support they need http//gucom/p/46qqc/stw
580691645697490944,Wed Mar 25 112411 0000 2015|RT skillsforhealth gdnhealthcare join our Thunderclap to support the CareCertificate launch on the 1st April click amp link http//tco¡K
