583636689488183296|Thu Apr 02 142644 0000 2015|Take a tour of one of Canadas medical marijuana facilities http//wwwcbcca/news/canada/windsor/aphriamedicalmarijuanatodoubleitsleamingtonoperation13019046cmprss
583636688527724544|Thu Apr 02 142644 0000 2015|Herbicide chemical glyphosate probably carcinogenic WHO agency finds http//wwwcbcca/news/canada/newbrunswick/herbicidechemicalglyphosateprobablycarcinogenicwhoagencyfinds13018545cmprss
583636687714025472|Thu Apr 02 142644 0000 2015|Saskatchewan senior dies after eating detergent pods http//wwwcbcca/news/canada/saskatchewan/saskatchewanseniordiesaftereatingdetergentpods13018723cmprss
583566601695301633|Thu Apr 02 094814 0000 2015|Should your genetic test results be private http//wwwcbcca/news/health/genetictestsmayaffectinsuranceemployment13018086cmprss
583398532930875392|Wed Apr 01 224023 0000 2015|More TV time may raise Type 2 diabetes risk http//wwwcbcca/news/health/moretvtimemayraisetype2diabetesrisk13018506cmprss
583296140101079040|Wed Apr 01 155331 0000 2015|Why suicideprevention monitoring should last longer http//wwwcbcca/news/health/suicidepreventioneffortsafter1stattemptmustlastlongernewresearchsuggests13017652cmprss
583296139270561792|Wed Apr 01 155331 0000 2015|Acetaminophen for back pain brings no benefit review concludes http//wwwcbcca/news/health/acetaminophenforbackpainbringsnobenefitreviewconcludes13017582cmprss
582983181630107649|Tue Mar 31 190956 0000 2015|Meat sold in Canada not inspected as well as exports union http//wwwcbcca/news/canada/edmonton/meatsoldincanadanotinspectedaswellasexportsunion13016346cmprss
582929090530795521|Tue Mar 31 153500 0000 2015|Health Canada willing to ease fecal transplant rules for recurrent C difficile http//wwwcbcca/news/health/cdifficileinfectionscouldbetreatedwithfecaltransplantsbeyondclinicaltrials13016158cmprss
582929089557704704|Tue Mar 31 153459 0000 2015|Nunavut leads Canada in childhood respiratory illness pediatrician http//wwwcbcca/news/canada/north/nunavutleadscanadainchildhoodrespiratoryillnesspediatrician13015752cmprss
582929088026824705|Tue Mar 31 153459 0000 2015|Cineplex Entertainment expands screening program for people with autism http//wwwcbcca/news/arts/cineplexentertainmentexpandsscreeningprogramforpeoplewithautism13016224cmprss
582677454117941249|Mon Mar 30 225505 0000 2015|ADHD drugs to add suicide risk warnings http//wwwcbcca/news/health/adhddrugstoaddsuicideriskwarnings13015562cmprss
582647209230929920|Mon Mar 30 205454 0000 2015|The cure for childhood obesity parents will hate http//wwwcbcca/radio/whitecoat/blog/thecureforchildhoodobesityparentswillhate13014981cmprss
582613435654901760|Mon Mar 30 184042 0000 2015|Bigger hockey helmets may follow proposed new safety measure http//wwwcbcca/news/health/newhockeyhelmetsafetymeasureurgedbyvirginiatechstudy13015091cmprss
582575630983675904|Mon Mar 30 161028 0000 2015|Child obesity stirred by perfect storm http//wwwcbcca/news/health/childobesitychartsopendoortotreatment13014832cmprss
582401733415976960|Mon Mar 30 043928 0000 2015|4 ways for parents to prevent medication errors in children http//wwwcbcca/news/health/4waysforparentstopreventmedicationerrorsinchildren13013214cmprss
582236736014553088|Sun Mar 29 174349 0000 2015|Website lets users put money down on their own weight loss http//wwwcbcca/news/canada/ottawa/dietbetweightlosswebsitebanksoncompetitivespiritmoneyreward13014130cmprss
582110411765391361|Sun Mar 29 092151 0000 2015|Medical pot users could help researchers dispel haze around risks benefits http//wwwcbcca/news/health/medicalmarijuanauserscouldhelpresearchersdefinerisksbenefits13012489cmprss
581831524699406337|Sat Mar 28 145340 0000 2015|Pregnant in limbo How vulnerable women pay for Canadas universal health care http//wwwcbcca/radio/day6/episode226pilotsandmentalillnessdotsucksandpregnantinlimbo13009231/pregnantinlimbohowvulnerablewomenpayforcanadasuniversalhealthcare13009289cmprss
581799536546312192|Sat Mar 28 124633 0000 2015|Germanwings crash pressuring airlines to improve psychological screening of pilots http//wwwcbcca/news/world/germanwingsflight4u9525highlightslackofmandatorypsychologicaltestsforpilots13012960cmprss
581799535627784192|Sat Mar 28 124633 0000 2015|AHS using ankle bracelet technology to track dementia patients http//wwwcbcca/news/canada/edmonton/ahsusinganklebracelettechnologytotrackdementiapatients13013158cmprss
581500415545507841|Fri Mar 27 165757 0000 2015|Superbug plan to curb antibiotic overprescribing Obama unveils http//wwwcbcca/news/health/superbugplantocurbantibioticoverprescribingobamaunveils13012237cmprss
581465077603143680|Fri Mar 27 143732 0000 2015|Ontarios childrens advocate wants inquest into 12yearolds suicide http//wwwcbcca/news/canada/ontarioschildrensadvocatewantsinquestinto12yearoldssuicide13010867cmprss
581465076458106880|Fri Mar 27 143731 0000 2015|His legs are gone but veteran says he has to prove his disability to Ottawa http//wwwcbcca/news/business/paulfranklinveteranandamputeefearsdegradingpaperworkmayneverend13010961cmprss
581189107105161216|Thu Mar 26 202055 0000 2015|Woman who injected silicone into customers buttocks sentenced to 8 years in prison http//wwwcbcca/news/canada/toronto/womanwhoinjectedsiliconeintocustomersbuttockssentencedto8yearsinprison13010407cmprss
581141361031712769|Thu Mar 26 171112 0000 2015|Human embryo modifications must be halted scientists urge http//wwwcbcca/news/health/humanembryomodificationsmustbehaltedscientistsurge13008905cmprss
581141360352239616|Thu Mar 26 171112 0000 2015|Ebolas toll worst in babies WHO study finds http//wwwcbcca/news/health/ebolastollworstinbabieswhostudyfinds13010598cmprss
581141359664328706|Thu Mar 26 171111 0000 2015|How my mothers life and death influenced my difficult BRCA surgery choice http//wwwcbcca/news/health/angelinajoliemymotherandherinfluenceondifficultbrcasurgerychoice13010462cmprss
581141358997417984|Thu Mar 26 171111 0000 2015|Giant 1950sera artificial kidney to be preserved at new MUHC http//wwwcbcca/news/canada/montreal/giant1950seraartificialkidneytobepreservedatnewmuhc13009533cmprss
581141358187950080|Thu Mar 26 171111 0000 2015|Rickets on the rise for aboriginal children in the North http//wwwcbcca/news/canada/north/ricketsontheriseforaboriginalchildreninthenorth13010306cmprss
581102848991240193|Thu Mar 26 143810 0000 2015|NS rejects paying for treatment for girl with rare brain injury http//wwwcbcca/news/canada/novascotia/faithswinkelssfamilyupsetnswontpayfortreatment13009657cmprss
580938090434326528|Thu Mar 26 034328 0000 2015|Republican governor considering needleexchange plan due to state HIV spike http//wwwcbcca/news/world/indianagovmikepenceconsideringneedleexchangeplantocombathivspike13009985cmprss
580895485633818624|Thu Mar 26 005410 0000 2015|Best before dates and expiry dates 5 things you may not know http//wwwcbcca/news/health/bestbeforedatesandexpirydates5thingsyoumaynotknow13006858cmprss
580864920599666688|Wed Mar 25 225243 0000 2015|Insite supervised injection site receives Health Canada exemption http//wwwcbcca/news/canada/britishcolumbia/insitesupervisedinjectionsitereceiveshealthcanadaexemption13009454cmprss
580864919865679872|Wed Mar 25 225243 0000 2015|Rob Ford set to have cancer surgery in early May http//wwwcbcca/news/canada/toronto/robfordsettohavecancersurgeryinearlymay13009426cmprss
580832548701392896|Wed Mar 25 204405 0000 2015|Guinea tests Canadiandeveloped Ebola vaccine in hotspot http//wwwcbcca/news/health/guineatestscanadiandevelopedebolavaccineinhotspot13009347cmprss
580760862371098624|Wed Mar 25 155914 0000 2015|Food quantity and affordability not improving StatsCan suggests http//wwwcbcca/news/health/foodquantityandaffordabilitynotimprovingstatscansuggests13008707cmprss
580760861687447552|Wed Mar 25 155914 0000 2015|Ebola pioneer stem cell researcher honoured with Canadas baby Nobels http//wwwcbcca/news/health/ebolapioneerstemcellresearcherhonouredwithcanadagairdnerawards13008797cmprss
580660912941453312|Wed Mar 25 092204 0000 2015|Are pharmacists turning into salespeople http//wwwcbcca/news/health/arepharmaciststurningintosalespeople13007463cmprss
580485283533221888|Tue Mar 24 214411 0000 2015|Ovary removal a huge benefit for those with BRCA mutation like Angelina Jolie http//wwwcbcca/news/health/angelinajolieslatestsurgeryahugebenefittopreventovariancancer13007690cmprss
580452540707409920|Tue Mar 24 193404 0000 2015|5 things doctors do on TV but not in real life http//wwwcbcca/news/canada/calgary/5thingsdoctorsdoontvbutnotinreallife13006997cmprss
580363799976230912|Tue Mar 24 134127 0000 2015|Measles found in 2 passengers on Air China flight CA991 to Vancouver http//wwwcbcca/news/canada/britishcolumbia/measlesfoundin2passengersonairchinaflightca991tovancouver13006516cmprss
580363535844286464|Tue Mar 24 134024 0000 2015|New test speeds up tuberculosis diagnosis in Nunavut study finds http//wwwcbcca/news/canada/north/newtestspeedsuptuberculosisdiagnosisinnunavutstudyfinds13006334cmprss
580327596828721152|Tue Mar 24 111735 0000 2015|Medication reviews may miss patients who need them http//wwwcbcca/news/health/medicationreviewsmaymisspatientswhoneedthem13005870cmprss
580327596082130944|Tue Mar 24 111735 0000 2015|Doctors make charter challenge on right to refuse care on religious grounds http//wwwcbcca/news/canada/ottawa/doctorsmakecharterchallengeonrighttorefusecareonreligiousgrounds13006462cmprss
580327595410989056|Tue Mar 24 111735 0000 2015|Angelina Jolie reveals she underwent surgery to remove ovaries http//wwwcbcca/news/arts/angelinajolierevealssheunderwentsurgerytoremoveovaries13006647cmprss
580216358379499521|Tue Mar 24 035534 0000 2015|Budget freeze forcing Ontario hospitals to lay off nurses NDP says http//wwwcbcca/news/canada/toronto/budgetfreezeforcingontariohospitalstolayoffnursesndpsays13006189cmprss
580131841073487872|Mon Mar 23 221943 0000 2015|3 foods you can eat after the best before date but might not want to http//wwwcbcca/news/canada/britishcolumbia/3foodsyoucaneatafterthebestbeforedatebutmightnotwantto13005981cmprss
580131839915876352|Mon Mar 23 221943 0000 2015|Antidepressants may have sexual sideeffects in teens http//wwwcbcca/news/health/antidepressantsmayhavesexualsideeffectsinteens13006198cmprss
580064448586481664|Mon Mar 23 175156 0000 2015|Bad news MDs a turnoff http//wwwcbcca/radio/whitecoat/blog/badnewsmdsaturnoff13005665cmprss
580029060807446528|Mon Mar 23 153119 0000 2015|Sexual assault testing lacking in parts of Nova Scotia advocates http//wwwcbcca/news/canada/novascotia/sexualassaulttestinglackinginpartsofnovascotiaadvocates13005051cmprss
580029060119597057|Mon Mar 23 153119 0000 2015|Ear infections too common in Inuit children pediatrician http//wwwcbcca/news/canada/north/earinfectionstoocommonininuitchildrenpediatrician13005027cmprss
579811110422867968|Mon Mar 23 010515 0000 2015|Slow global reponse to Ebola outbreak caused thousands of avoidable deaths MSF says http//wwwcbcca/news/world/ebolaoutbreakthousandsofdeathswereavoidablemsfsays13005060cmprss
579704576313446400|Sun Mar 22 180156 0000 2015|Medical marijuana for injured vets cost government 43M http//wwwcbcca/news/politics/medicalmarijuanaforinjuredvetscostgovernment43m13004800cmprss
579592727819460608|Sun Mar 22 103729 0000 2015|Should Canadian hospitals profit from foreign patients http//wwwcbcca/radio/day6/episode225spacecakesandthesupremecourtnhlinvegasmedicaltourismrobertdurstandmore13001488/shouldcanadianhospitalsprofitfromforeignpatients13001554cmprss
579579901327511552|Sun Mar 22 094631 0000 2015|What Facebook Twitter posts reveal about your health http//wwwcbcca/news/health/whatfacebooktwitterpostsrevealaboutyourhealth13000893cmprss
579358256461582336|Sat Mar 21 190546 0000 2015|Cumin recalled for unreported traces of almonds http//wwwcbcca/news/canada/montreal/cuminrecalledforunreportedtracesofalmonds13004321cmprss
579018952015122432|Fri Mar 20 203730 0000 2015|Maple syrup made healthier with prebiotic say researchers http//wwwcbcca/news/canada/newbrunswick/maplesyrupmadehealthierwithprebioticsayresearchers13003448cmprss
578950374754639872|Fri Mar 20 160500 0000 2015|Antibiotic use should be reduced in lab experiments report says http//wwwcbcca/news/health/antibioticuseshouldbereducedinsciencelabsreportsays13002955cmprss
578950372976275457|Fri Mar 20 160459 0000 2015|Why more men than women get Type 2 diabetes and what it means for treatment http//wwwcbcca/news/canada/hamilton/news/whymorementhanwomengettype2diabetesandwhatitmeansfortreatment13000461cmprss
578915226436796416|Fri Mar 20 134520 0000 2015|World Health Organization waited several weeks before declaring Ebola emergency http//wwwcbcca/news/health/ebolaoutbreakunhealthagencywaitedseveralweeksbeforedeclaringemergency13002579cmprss
578915225547579394|Fri Mar 20 134520 0000 2015|Right dose of prescription drugs could be determined by DNA http//wwwcbcca/news/canada/britishcolumbia/ubcgenomicsprojectlinksprescriptiondrugdoseswithdna13001610cmprss
578915224830353408|Fri Mar 20 134519 0000 2015|Ceaseanddesist cancelled for spa where aboriginal girls refusing chemo went http//wwwcbcca/news/aboriginal/hippocrateshealthspaattendedbyaboriginalgirlsrefusingchemoseesfinecancelled13001291cmprss
578897257468010496|Fri Mar 20 123356 0000 2015|Allergies in spring Snow mould may be to blame http//wwwcbcca/news/health/allergiesinspringsnowmouldmaybetoblame13001356cmprss
578657055625650176|Thu Mar 19 203927 0000 2015|Ebola outbreak Sierra Leone to lock down hotspots next week http//wwwcbcca/news/health/ebolaoutbreaksierraleonetolockdownhotspotsnextweek13002028cmprss
578640956804595712|Thu Mar 19 193529 0000 2015|Newborn eye drop treatment doesnt work say pediatricians who want law repealed http//wwwcbcca/news/health/newborneyedroptreatmentdoesntworksaypediatricianswhowantlawrepealed13000350cmprss
578640955831508992|Thu Mar 19 193529 0000 2015|Manitoba to implement all recommendations from inquest into mans ER death http//wwwcbcca/news/canada/manitoba/briansinclairinquestrecommendationscouldtakeyearstoimplement13001400cmprss
578314521921515520|Wed Mar 18 215821 0000 2015|Toronto hospital investigating possible Ebola case http//wwwcbcca/news/canada/toronto/sunnybrookinvestigatingpossibleebolacase13000509cmprss
578281144514293760|Wed Mar 18 194543 0000 2015|Thousands of viable embryos in limbo if Quebec changes IVF program http//wwwcbcca/news/canada/montreal/thousandsofviableembryosinlimboifquebecchangesivfprogram12999252cmprss
578246769479262208|Wed Mar 18 172907 0000 2015|Organic food products recalled due to salmonella threat http//wwwcbcca/news/canada/saskatchewan/organicfoodproductsrecalledduetosalmonellathreat12999901cmprss
578193147781500928|Wed Mar 18 135603 0000 2015|Smart Cane lets patients know when they are walking properly http//wwwcbcca/news/canada/newbrunswick/smartcaneletspatientsknowwhentheyarewalkingproperly12999234cmprss
577986016146956289|Wed Mar 18 001259 0000 2015|Guinea sees major setback as new Ebola cases spike http//wwwcbcca/news/world/guineaseesspikeinnewebolacasesincluding3infecteddoctors12999170cmprss
577906516113522688|Tue Mar 17 185705 0000 2015|Fresh blood not better for transfusions study shows http//wwwcbcca/news/health/freshbloodnotbetterfortransfusionsstudyshows12998489cmprss
577871659308175360|Tue Mar 17 163834 0000 2015|Antibiotic use in pets could give rise to superbugs experts warn http//wwwcbcca/news/health/antibioticuseinpetscouldgiverisetosuperbugsexpertswarn12998018cmprss
577853810724335616|Tue Mar 17 152739 0000 2015|More Canadians seek health care outside Canada report says http//wwwcbcca/news/canada/windsor/estimated52000canadianssoughtmedicalcareoutsidecanadafraserinstitutesays12997726cmprss
577575745179914240|Mon Mar 16 210243 0000 2015|Alberta Health Services dietician says sleep and hydration crucial for shift workers http//wwwcbcca/news/canada/calgary/survivingshiftwork5nutritiontipsfromanahsdietician12996851cmprss
577559761312321536|Mon Mar 16 195912 0000 2015|Studies boost hopes for new class of cholesterollowering drugs http//wwwcbcca/news/health/cholesterolloweringdrugsshowpromiseasalternativetostatins12996834cmprss
577559760662188033|Mon Mar 16 195912 0000 2015|Coke a good snack Health experts who work with Coke say so http//wwwcbcca/news/health/cokeagoodsnackhealthexpertswhoworkwithcokesayso12997311cmprss
577509722573553665|Mon Mar 16 164022 0000 2015|Pharmacare is not unaffordable Canadian drug policy experts find http//wwwcbcca/news/health/pharmacareisnotunaffordabledrugpolicyexpertsfind12994857cmprss
577492201686487042|Mon Mar 16 153044 0000 2015|Study calls CT scans into question for mild symptoms of heart disease http//wwwcbcca/news/health/olderhearttestsmaymatchvalueofctscans12995833cmprss
577492199828377600|Mon Mar 16 153044 0000 2015|Hepatitis A cases trigger vaccination clinic at Surrey elementary school http//wwwcbcca/news/canada/britishcolumbia/hepatitisacasestriggervaccinationclinicatnorthridgeelementaryinsurrey12996572cmprss
577306898090749952|Mon Mar 16 031425 0000 2015|US aid workers hospitalized after possible Ebola exposure http//wwwcbcca/news/health/ebolaoutbreakusaidworkershospitalizedafterpossibleexposure12996346cmprss
577129313700458496|Sun Mar 15 152845 0000 2015|Dementia patients may one day get assistance from robot helpers http//wwwcbcca/news/technology/dementiapatientsmayonedaygetassistancefromrobothelpers12957128cmprss
577046347993346048|Sun Mar 15 095905 0000 2015|The debt we owe Canadas thalidomide sufferers http//wwwcbcca/news/politics/thedebtweowecanadasthalidomidesufferers12994289cmprss
576472440580145152|Fri Mar 13 195834 0000 2015|Germ release in Lousiana lab likely due to lax use of garments http//wwwcbcca/news/health/laxgarmentuselikelycauseofbacteriareleaseatlabcdcsays12994429cmprss
576439463988977664|Fri Mar 13 174732 0000 2015|Thrift store Karibu opens doors to disabled workers http//wwwcbcca/news/canada/toronto/thriftstorekaribuopensdoorstodisabledworkers12987670cmprss
576422389984026625|Fri Mar 13 163941 0000 2015|Indian US scientists clash over H1N1 flu mutation study http//wwwcbcca/news/health/h1n1flumutationresearchleadstoclashbetweenindianusscientists12993977cmprss
576422389300342784|Fri Mar 13 163941 0000 2015|Penis transplant performed for the 1st time http//wwwcbcca/news/health/penistransplantperformedforthe1sttime12993991cmprss
576370684747616256|Fri Mar 13 131414 0000 2015|Ebola American who contracted virus arrives at US hospital http//wwwcbcca/news/world/ebolaamericanwhocontractedvirusarrivesatushospital12993564cmprss
576307767805284352|Fri Mar 13 090413 0000 2015|Health Canada licensing of natural remedies a joke http//wwwcbcca/news/health/healthcanadalicensingofnaturalremediesajoke12992414cmprss
576307767167717376|Fri Mar 13 090413 0000 2015|Money is first Why some team doctors may be harming pro athletes http//wwwcbcca/news/health/prosportsdoctorsmaybeoverprescribingdrugstoplayers12991961cmprss
576122672414736384|Thu Mar 12 204843 0000 2015|Quebec rushes to vaccinate against measles in Joliette http//wwwcbcca/news/canada/montreal/quebecrushestovaccinateagainstmeaslesinjoliette12991904cmprss
576090720605319168|Thu Mar 12 184145 0000 2015|Ebolasapped countries now face serious measles risk http//wwwcbcca/news/health/ebolasappedwestafricancountriesnowfaceseriousmeaslesrisk12992246cmprss
576090719783292928|Thu Mar 12 184145 0000 2015|Knock on wood Ontario is measlesfree
576073190427881472|Thu Mar 12 173206 0000 2015|Just add water and stir Powdered alcohols US approval worries states http//wwwcbcca/news/business/powderedalcoholapprovalstirsuscontroversy12992193cmprss
576055894556848128|Thu Mar 12 162322 0000 2015|Super seniors research to check if cancer protection genes exist http//wwwcbcca/news/health/superseniorsresearchtocheckifcancerprotectiongenesexist12991803cmprss
576018724689330176|Thu Mar 12 135540 0000 2015|Expecting a baby addicted to drugs substance abuse and pregnant women http//wwwcbcca/news/canada/newfoundlandlabrador/substanceabuseamongpregnantwomenincreasingsaysstjohnspediatrician12989347cmprss
576018722965450752|Thu Mar 12 135540 0000 2015|Legions pause funding PTSD service dogs over training concerns http//wwwcbcca/news/canada/novascotia/legionspausefundingptsdservicedogsovertrainingconcerns12990709cmprss
575813482580324352|Thu Mar 12 002007 0000 2015|Dementia prevention trial finds benefits to diet exercise combo http//wwwcbcca/news/health/dementiapreventiontrialfindsbenefitstodietexercisecombo12990847cmprss
575735293082365952|Wed Mar 11 190925 0000 2015|Canadian advocate for mentally disabled people wins 17M Templeton Prize http//wwwcbcca/news/world/jeanvaniercanadianadvocateformentallydisabledpeoplewins17mtempletonprize12990639cmprss
575718967790039040|Wed Mar 11 180432 0000 2015|Canadian Jean Vanier wins prestigious Templeton Prize http//wwwcbcca/news/world/photos/canadianjeanvanierwinsprestigioustempletonprize12990259cmprss
