547575849453486080|Wed Dec 24 021350 0000 2014|Lawsuit Battery Recycling Plant Caused Health Problems http//onwsjcom/1Eaw9vj
547521900101255170|Tue Dec 23 223928 0000 2014|RT StephArmour1 ACA Enrollment On the Upswing http//onwsjcom/1x8tU5k
547490852168531969|Tue Dec 23 203605 0000 2014|RT stefaniei Doctors react to Express Scripts discount deal for AbbVies Hep C drug; not everyones thrilled with tradeoff http//tco/h2
547490700917747712|Tue Dec 23 203529 0000 2014|RT TomBurtonWSJ The FDA ends its decadeslong ban on blood donations from gay men; now ok if no sex with men in over a year WSJ http/
547475997168513024|Tue Dec 23 193703 0000 2014|RT jonathanrockoff Gileads Robin Washington is WSJs 6th ranked CFO http//wwwwsjcom/articles/thetop20financechiefs1419297855 $GILD http//pbstwimgcom/media/B5j6slrCcAA8euejpg
547437311018151936|Tue Dec 23 170320 0000 2014|RT stefaniei The light that ereaders emit can disrupt our circadian clocksand our sleep study says http//wwwwsjcom/articles/openthebookclosetheereaderatbedtime1419272534 http//tc
547413990100701184|Tue Dec 23 153040 0000 2014|RT joewalkerWSJ Special Sale Price Docs Divided Over Discount on AbbVie Hepatitis C Drug http//onwsjcom/1zXtktu via WSJ
547398272223301633|Tue Dec 23 142812 0000 2014|RT stefaniei The new palliative care helps those with serious illness go about their livesand still pursue cure http//wwwwsjcom/articles/patientsturntopalliativecareforrelieffromseriousillness1419288669
547396425639006208|Tue Dec 23 142052 0000 2014|RT TomBurtonWSJ BristolMyers skin cancer drug which works through the immune system gets FDA approval WSJ ronwinslow  http//tco/
547396162073145344|Tue Dec 23 141949 0000 2014|RT ShirleySWangWSJ The challenging task of predicting which strains of flu will hit in the upcoming season my latest Lab http//tco/vr
547395432973090816|Tue Dec 23 141655 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning headlines coffee &amp; holidays http//blogswsjcom/pharmalot/2014/12/23/happyholidaysfrompharmalotandthepharmalittles/ pharma $CVD $AEGR $BMY $LLY
547395235673022465|Tue Dec 23 141608 0000 2014|RT rddysum Next up on the obesity front babies This weeks column http//wwwwsjcom/articles/forbabiesbiggerisntalwaysbetter1419279684 via WSJ
547239983065485312|Tue Dec 23 035913 0000 2014|US Approves Skin Cancer Treatment http//onwsjcom/1vit3vG
547134410202841088|Mon Dec 22 205943 0000 2014|RT stefaniei Think reading helps you fall asleep Not if youre using a backlit electronic reader study says http//wwwwsjcom/articles/openthebookclosetheereaderatbedtime1419272534 me
547132132930641920|Mon Dec 22 205040 0000 2014|RT brkend King v Burwell SCOTUS case on Obamacare insurance subsidies to be argued March 4
547058086796857344|Mon Dec 22 155626 0000 2014|RT pharmalot The Hepatitis C price war begins what the Express Scripts move means http//blogswsjcom/pharmalot/2014/12/22/thehepatitiscpricewarsbeginwhattheexpressscriptsmovemeans/ pharma $GILD $ABBV $ESRX he
547039153842814977|Mon Dec 22 144112 0000 2014|RT stefaniei Meet cyberSanta via app or Facetime hohoho But sociologists ponder is social media changing the magic of Xmas http//t
547034646253694976|Mon Dec 22 142317 0000 2014|RT jonathanrockoff $ESRX excludes $GILD hepatitisC drugs from national formulary favoring $ABBVs Viekira Pak Unspecified discount  h
547034029670014978|Mon Dec 22 142050 0000 2014|RT stefaniei Choice v cost the big tradeoff in healthcare Express Scripts AbbVie deal will block access to other hep c drugs http//t
547033894005276672|Mon Dec 22 142018 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning lots of headlines for a holiday week http//blogswsjcom/pharmalot/2014/12/22/pharmalotpharmalittlewerereadingaboutabbviegileadandmuchmore/ pharma $GILD $ABBV 
547033809250947072|Mon Dec 22 141958 0000 2014|RT joewalkerWSJ FDA watches CNBC too The backstory on reprimand of Aegerion Pharma CEO http//wwwwsjcom/articles/fdaoversightintheinternetage1419210400 http//pbstwimgcom/media/B5bTNQ5CQAEEqhkjpg
546904145051930624|Mon Dec 22 054443 0000 2014|New Hepatitis C Drug Gets Helping Hand http//onwsjcom/1HnGVdQ
546839872325959682|Mon Dec 22 012920 0000 2014|Uneasy Rider Boomer Deaths in Motorcycle Crashes Jump http//onwsjcom/1JFIurz
546839871638081536|Mon Dec 22 012919 0000 2014|FDA Oversight in the Internet Age http//onwsjcom/1Cr8Qsu
546130628995870721|Sat Dec 20 023103 0000 2014|FDA Approves AstraZeneca Ovarian Cancer Drug http//onwsjcom/13L7T2S
546087474275942401|Fri Dec 19 233934 0000 2014|FDA Backs AbbVies Hepatitis Treatment http//onwsjcom/1CeYg7U
546086850235219968|Fri Dec 19 233705 0000 2014|RT joewalkerWSJ AstraZeneca wins FDA approval for 1st drug to treat BRCAlinked cancer http//wwwwsjcom/articles/astrazenecagetsfdaapprovalforovariancancerdrug1419027132 $MYGN parpinhibitor http/
546086751757139970|Fri Dec 19 233642 0000 2014|RT Loftus Updated story with $83k/patient price of AbbVies new HepC treatment Viekira Pak $ABBV http//wwwwsjcom/articles/fdaapprovesabbvieshepatitistreatment1419019392 via WSJ
546081610035392513|Fri Dec 19 231616 0000 2014|RT Loftus AbbVie plans to charge $83319 per patient for standard 12week treatment with new HepC drug Viekira Pak I am told $ABBV
546060113031987201|Fri Dec 19 215050 0000 2014|RT stefaniei In which Merck tried but failed to make the outcome of Cubicin litigation part of its deal to buy Cubist http//tco/II33EQ
546038789983182849|Fri Dec 19 202607 0000 2014|RT Loftus AbbVie $ABBV gets FDA green light to start selling its hepatitis C regimen to be branded Viekira Pak http//wwwfdagov/NewsEvents/Newsroom/PressAnnouncements/ucm427530htm
546018878342836225|Fri Dec 19 190659 0000 2014|RT Loftus Shares of cancer drug developer Juno Therapeutics up 60% in their market debut http//onwsjcom/1sOTVs7 via WSJ chelseydulaney 
546007477834485761|Fri Dec 19 182141 0000 2014|RT stefaniei Must see WSJ TV Is getting zapped with electrodes just like labor pains http//onwsjcom/1wIKg5V http//pbstwimgcom/media/B5O271vCIAAyVofjpg
545981218689654784|Fri Dec 19 163721 0000 2014|RT MelindaBeckWSJ Medicare cuts pay to doctors hospitals over EMRs as sticks replace carrots in health laws Next up PQRS http//tco/
545979809244135424|Fri Dec 19 163144 0000 2014|RT stefaniei Labor pain camp Thats right In China electrodes help give expectant dads a taste of wives experience http//tco/VJAzi
545946131516375040|Fri Dec 19 141755 0000 2014|RT stefaniei Medicare to cut payments to some doctors and hospitals for not meeting meaningful use standards http//onwsjcom/1sMSHxx via 
545945978499784704|Fri Dec 19 141719 0000 2014|RT pharmalot Up and Down the Ladder Job Changes the latest comings &amp; goings recognize anyone http//blogswsjcom/pharmalot/2014/12/19/upanddowntheladderthelatestcomingsandgoingsatgilead/ pharma $GILD $
545945191405072384|Fri Dec 19 141411 0000 2014|RT pharmalot Pharmalot Pharmalittle As the Weekend Nears headlines &amp; holiday daydreams http//blogswsjcom/pharmalot/2014/12/19/pharmalotpharmalittleastheweekendnearswerereadingaboutrochefdadronesandlotsmore/ pharma alzheimer
545809738517065728|Fri Dec 19 051556 0000 2014|Japanese Institute Fails to Reproduce StemCell Results http//onwsjcom/1v6iV9w
545809737799831552|Fri Dec 19 051556 0000 2014|Lawsuit Alleges Price Gouging by Maker of Hepatitis Drug http//onwsjcom/1wq9N3I
545809737107779584|Fri Dec 19 051556 0000 2014|Medicare to Cut Payments to Some Doctors Hospitals http//onwsjcom/1wq9MNq
545717630913753088|Thu Dec 18 230956 0000 2014|RT joewalkerWSJ AbbVie the house Humira built awaits FDA approval for next blockbuster hepatitis C drug http//wwwwsjcom/articles/abbviepinshopesonhepatitisctreatment1418855059 http//t
545607677280530432|Thu Dec 18 155301 0000 2014|RT WSJThinkTank KaiserFamFounds Drew Altman on Medicaid expansion in red states including Tennessee http//onwsjcom/1sD729Y http//t
545585410098094081|Thu Dec 18 142432 0000 2014|RT stefaniei Global life expectancy rose See who are the longestlived (its not US) http//onwsjcom/1sHeaaW http//pbstwimgcom/media/B5JOa8CQAAMGpjpg
545582376089550848|Thu Dec 18 141229 0000 2014|RT stefaniei Waiting game AbbVie pins hopes on FDA giving the nod to its hepatitis C treatment http//onwsjcom/1AqHUaU via Loftus
545581879194578944|Thu Dec 18 141031 0000 2014|RT TomBurtonWSJ Glimmer of Hope The most positive stroke news in years My story on the Dutch stentretriever trial WSJ http//tco/kv
545581388582641664|Thu Dec 18 140834 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning coffee sunshine &amp; headlines http//blogswsjcom/pharmalot/2014/12/18/pharmalotpharmalittlewerereadingaboutamgenshireabbvieandlotsmore/ pharma $AMGN $ABBV $SHPG ebo
545417957359099904|Thu Dec 18 031909 0000 2014|Stents Boost Stroke Recovery Study Finds http//onwsjcom/1J5NfKL
545417956734160897|Thu Dec 18 031908 0000 2014|Life Expectancy Increases by Six Years http//onwsjcom/1J5NghS
545382976373018624|Thu Dec 18 010008 0000 2014|AbbVie Pins Hopes on Hepatitis C Treatment http//onwsjcom/13dj2Zg
545349401607421953|Wed Dec 17 224644 0000 2014|RT pharmalot former NECC owner we do not know how the particular vials of drugs that triggered this tragedy got contaminated http//t
545280051433185281|Wed Dec 17 181109 0000 2014|RT jonkamp Federal Authorities Arrest 14 in Connection With OutbreakLinked Pharmacy http//onwsjcom/1Aodruc via WSJ
545229011430162432|Wed Dec 17 144820 0000 2014|RT melissakorn Memo to staff Shape up laurenweberWSJ and itsrachelemma on how firms are pushing employees to lose weight http//tco/
545225206768623616|Wed Dec 17 143313 0000 2014|RT jenniferlevitz Canadas top health agency warns on device used for morcellation Similar to FDA warning in Nov http//owly/G2GQz
545221140940341248|Wed Dec 17 141704 0000 2014|RT joewalkerWSJ Govt drops prosecution of Tennessee cancer clinic that used knockoff oncology drugs http//onwsjcom/1DGYQzK via joepal
545220660948389888|Wed Dec 17 141509 0000 2014|RT stefaniei Two years after deadly fungal meningitis outbreak authorities arrest 14 in connection with compounding pharmacy http//tc
545219581280022528|Wed Dec 17 141052 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning sunshine &amp; headlines http//blogswsjcom/pharmalot/2014/12/17/pharmalotpharmalittlewerereadingaboutucbfdabiotechsandmuchmore/ pharma $MYL $ACT FDA compounding 
544956503867002880|Tue Dec 16 204529 0000 2014|RT TennilleTracy FDA says steer clear of pure caffeine linked to two deaths Just one teaspoon equals 25 cups of coffee http//tco/r9L
544938254731333633|Tue Dec 16 193259 0000 2014|RT LauraLandroWSJ Time to spread holiday cheer even when you’re down EBernsteinWSJ on coping through the merriment http//tco/v4fCTvdh
544933206618025985|Tue Dec 16 191255 0000 2014|RT stefaniei Former Onyx CEO Tony Coles is back and he’s launching a startup A Q&amp;A with pharmalot blog http//onwsjcom/1sx1D4n
544927868615421952|Tue Dec 16 185142 0000 2014|RT janetadamy The next US surgeon general Vivek Murthy is 37 years old http//onwsjcom/1DDe6gW (AP photo) http//pbstwimgcom/media/B4M7JWCIAIsieWjpg
544927431556354048|Tue Dec 16 184958 0000 2014|RT rddysum Blame it on the superspreaders that 20% of people who account for the transmission of 80% of many illnesses http//tco/dsRkB
544876039479234561|Tue Dec 16 152545 0000 2014|RT janetadamy Morcellators got fast FDA ok scant followup despite safety warnings tomburtonwsj jonkamp http//onwsjcom/1wUDKe5 http/
544869386545557504|Tue Dec 16 145919 0000 2014|RT stefaniei Miss yesterdays deadline to sign up for health law plans to start at the new year Some states extended the cutoff http//
544863827012374528|Tue Dec 16 143714 0000 2014|RT jonathanrockoff In a matter of months Brent Saunders has turned Actavis into a Big Pharma Now he must run it $ACT http//tco/w3Qtpp
544863309674336256|Tue Dec 16 143510 0000 2014|RT jonkamp Power morcellators were around for 2 decades before FDA warning TomBurtonWSJ and I write about why http//onwsjcom/1wUDKe5 
544861314150326272|Tue Dec 16 142714 0000 2014|RT stefaniei The science of alcohol abuse Experts take a more individualized approach to end drinking problems http//onwsjcom/1wC7SI6 
544858485662711808|Tue Dec 16 141600 0000 2014|RT TomBurtonWSJ Why did it take 19 Years for FDA to warn about surgical tools cancer risk  WSJ by JonKamp and me http//tco/QymOK
544858437658902528|Tue Dec 16 141549 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning clouds in your coffee headlines can fix that http//blogswsjcom/pharmalot/2014/12/16/pharmalotpharmalittlewerereadingaboutactavisebolaandlotsmore/ pharma $AC
544700743769268224|Tue Dec 16 034912 0000 2014|Health Site Holds Up Amid Enrollment Surge http//onwsjcom/1AfyxLh
544700743022698496|Tue Dec 16 034911 0000 2014|Tennessee Moves to Expand Medicaid http//onwsjcom/1AfyxLg
544700742011863041|Tue Dec 16 034911 0000 2014|Pharma Deals Victor Now Must Execute http//onwsjcom/1AfyxLa
544622209902579712|Mon Dec 15 223708 0000 2014|RT janetadamy In Tennessee another Republican governor goes along with the health laws Medicaid expansion louiseradnofsky http//tco/
544595190238183424|Mon Dec 15 204946 0000 2014|RT pharmalot Senate bill offers 15 years of data exclusivity for drugs w/unmet medical needs is 15 years too much http//tco/p07jvuLU
544544585536778240|Mon Dec 15 172840 0000 2014|RT joewalkerWSJ UnitedHealthcare to pay flat rate for cancer treatment in latest experiment w/ bundling costs http//onwsjcom/1BGttAx http
544542379089596416|Mon Dec 15 171954 0000 2014|RT stefaniei After decades of coalfired development China is grappling with a surge in black lung disease http//onwsjcom/1wQMemC via W
544500147561172993|Mon Dec 15 143206 0000 2014|RT TimJHanrahan School cafeterias hire professional chefs to win back students who rejected healthier fare http//onwsjcom/1wQAtMQ http/
544499922238971904|Mon Dec 15 143112 0000 2014|RT TennilleTracy Chef studies at Le Cordon Bleu and then goes to work in a school cafeteria Find out why http//wwwwsjcom/articles/schoolcafeteriastryhautecuisine1418588555
544495554525675520|Mon Dec 15 141351 0000 2014|RT stefaniei Latest experiment to get away from feeforservice UnitedHealthcare MD Anderson test flat rate for cancer treatment http/
544495460443230208|Mon Dec 15 141328 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning sunshines &amp; headlines for a new week http//blogswsjcom/pharmalot/2014/12/15/pharmalotpharmalittlewerereadingabouttevaciplaandmuchmore/ pharma $TEVA $NVS
544363293486247936|Mon Dec 15 052817 0000 2014|UnitedHealthcare Tests a Flat Rate for Cancer Treatment http//onwsjcom/1BGChXe
544356348498952192|Mon Dec 15 050041 0000 2014|School Cafeterias Try Haute Cuisine http//onwsjcom/1BGth4h
544318110379954176|Mon Dec 15 022845 0000 2014|Chinas Coal Addiction Brings Scourge of Black Lung http//onwsjcom/1IRdJ2C
543589826302189568|Sat Dec 13 021448 0000 2014|2015 Health Plans Its Crunch Time to Select http//onwsjcom/1uyPyfw
543556412811788288|Sat Dec 13 000202 0000 2014|RT jonathanrockoff Politicians want to eliminate Medicare abuse and waste except when its in their districts http//onwsjcom/1wlmTxB c
543460741282816000|Fri Dec 12 174152 0000 2014|RT stefaniei Medicare Unmasked Why CMS has a hard time stopping fraud and overbilling politics intervene http//onwsjcom/1wlmTxB http/
543426290016333824|Fri Dec 12 152458 0000 2014|RT Loftus Actavis is Ordered to Continue Selling the Namenda Alzheimer’s Pill http//onwsjcom/1Ann9g4 via WSJ $ACT pharmalot
543425506688135168|Fri Dec 12 152151 0000 2014|RT pharmalot ICYMI What the AstraZeneca  Ranbaxy paytodelay verdict last week didnt tell us http//blogswsjcom/pharmalot/2014/12/11/whattheastrazenecaandranbaxypaytodelaycasedidnttellus/ pharma $AZN a
543419172026613760|Fri Dec 12 145641 0000 2014|RT pharmalot Up and Down the Ladder Job Changes the latest comings &amp; goings recognize anyone http//blogswsjcom/pharmalot/2014/12/12/upanddowntheladderthelatestcomingsandgoingsatjjmerckand/ pharma $JNJ $M
543410238947598336|Fri Dec 12 142111 0000 2014|RT cdweaver Timeline How politics played out during an investigation into a Houston hospital story http//wwwwsjcom/articles/medicareoverbillingprobesrunintopoliticalpressure1418355002 http//tco/
543410056768012288|Fri Dec 12 142028 0000 2014|RT cdweaver See how politics can undermine Medicares efforts to crack down on undue payments w/ csstewart  http//wwwwsjcom/articles/medicareoverbillingprobesrunintopoliticalpressure1418355002modWSJhpRightTopStories w cs
543409994092544000|Fri Dec 12 142013 0000 2014|RT pharmalot Pharmalot Pharmalittle The Weekend Nears headlines &amp; weekend daydreams http//blogswsjcom/pharmalot/2014/12/12/pharmalotpharmalittleastheweekendnearswerereadingaboutbardrocheandmuchmore/ pharma $BCR antibioti
543255789134049280|Fri Dec 12 040727 0000 2014|Medicare Overbilling Probes Run Into Political Pressure http//onwsjcom/13eQdfO
543238635659603968|Fri Dec 12 025918 0000 2014|Health Insurers Brace for LastMinute Rush http//onwsjcom/13eGLZI
543171896192544768|Thu Dec 11 223406 0000 2014|RT stefaniei Dec 15 is coming Insurers brace for lastminute healthlaw enrollment Even passive reenrollers will pose challenge http/
543137662987927552|Thu Dec 11 201804 0000 2014|RT pharmalot GAVI to buy $300M in Ebola vaccines while a Merck trial is suspended also drugmakers get immunity http//tco/mkaEz4Y
543074143659646976|Thu Dec 11 160540 0000 2014|RT stefaniei Why doesnt FDA disclose all financial ties between its advisers and device firms The Short Answer http//onwsjcom/1s62xu7modbrieflysharetwt 
543066280920879106|Thu Dec 11 153425 0000 2014|RT LauraLandroWSJ Denver VA Hospital build halted amid funding/planning snafus cost overruns; was to serve 83K vets bkesling http//tc
543060925314789377|Thu Dec 11 151308 0000 2014|RT WSJThisMorning Doctors are using exercise as a method to avoid ilness GordonDeal &amp; LauraLandroWSJ with why http//bitly/1yynLNM 
543046409453600768|Thu Dec 11 141527 0000 2014|RT stefaniei Phillys transit agency is suing Gilead over the $24M hit to its health plan to pay for Sovaldi http//onwsjcom/1sdjNgW Lo
543045172339441664|Thu Dec 11 141033 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning hot coffee &amp; hot headlines http//blogswsjcom/pharmalot/2014/12/11/pharmalotpharmalittlewerereadingaboutgileadmerckandlotsmore/ pharma $MRK $GILD ebola FD
542859750161924096|Thu Dec 11 015344 0000 2014|FDA Clears New Version of Mercks Gardasil http//onwsjcom/1GlWF0y
542859749373399040|Thu Dec 11 015344 0000 2014|VA Hospital Project Grinds to a Halt http//onwsjcom/1GlWF0w
542859748710703104|Thu Dec 11 015344 0000 2014|Gilead Faces Suit Over Drugs Price http//onwsjcom/1zyBKHn
542842603272560640|Thu Dec 11 004536 0000 2014|Progesterone Fails to Minimize Brain Trauma in Studies http//onwsjcom/1unMNh8
542824330162634753|Wed Dec 10 233300 0000 2014|RT TennilleTracy Congress gives schools a break on healthy lunch standards Whole wheat tortillas shed a little tear http//tco/Lq6rf9f
542824080404389888|Wed Dec 10 233200 0000 2014|RT Loftus I didnt expect Septa whose trains I ride regularly to wade into the drugprice debate http//onwsjcom/1sdjNgW via WSJ $GILD
542823956156547073|Wed Dec 10 233130 0000 2014|RT TomBurtonWSJ Traumatic Results A big disappointment in treating brain injury as studies show no benefit from progesterone WSJ http
542823899390824449|Wed Dec 10 233117 0000 2014|RT JeanneWhalen FDA clears new Merck vaccine that protects against wider range of cancercausing HPV viruses http//onwsjcom/1x3j1Eg via 
542737788618432512|Wed Dec 10 174907 0000 2014|RT JeanneWhalen An early sign that immunotherapy may have promise in breast cancer http//onwsjcom/1z6cE1b via WSJ
542688192542310400|Wed Dec 10 143202 0000 2014|RT Loftus Mercks PD1 blocker shrank tumors in some triplenegative breast cancer patients in small early trial http//onwsjcom/1z6cE1b 
542687216024432641|Wed Dec 10 142809 0000 2014|RT stefaniei Pop soda whatever you call it its the drink of (at least some) top athletes  http//onwsjcom/1sacarG via WSJ
542685174572806144|Wed Dec 10 142002 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning coffee &amp; headlines http//blogswsjcom/pharmalot/2014/12/10/pharmalotpharmalittlewerereadingaboutmylanabbvieandlotsmore/ pharma ebola $MYL $ABBV $PFE $VRX $S
542504546547683329|Wed Dec 10 022217 0000 2014|OrganicFoods Boom Stretches Certification System http//onwsjcom/1zryTzQ
542504545826246657|Wed Dec 10 022217 0000 2014|Gruber Apologizes for HealthLaw Remarks http//onwsjcom/1GhaAEZ
542504545025146882|Wed Dec 10 022217 0000 2014|Merck Reaffirms Commitment to Cubist Deal http//onwsjcom/1GhaywT
542454410350034944|Tue Dec 09 230304 0000 2014|RT WSJThinkTank Drew Altman on disconnect between insiders and the public in following news like Grubergate http//onwsjcom/1zLizbv http
542422069682511872|Tue Dec 09 205433 0000 2014|RT jenniferlevitz ICYMI Some docs on panels advising FDA including on morcellation  have undisclosed corporate ties http//tco/mhEa
542421997196566528|Tue Dec 09 205416 0000 2014|RT stefaniei Merck defends Cubist deal despite patent ruling Its not about one product Cites Zerbaxa in the pipeline http//tco/lI
542406750234615809|Tue Dec 09 195341 0000 2014|RT LauraLandroWSJ Sure its as pure as the claims OrganicFarming Boom Stretches Certification System; cumin with pesticides http//tco
542400214754017281|Tue Dec 09 192743 0000 2014|RT Loftus Merck sticking with Cubist deal despite patent ruling price criticism  http//onwsjcom/12mYL3f via WSJ $MRK $CBST $HSP
542377946082975744|Tue Dec 09 175913 0000 2014|RT JeanneWhalen Among CIA torture tools after 9/11 near drownings via waterboarding forced rectal feeding chaining pple to wall http
542375750041870336|Tue Dec 09 175030 0000 2014|RT stefaniei Over 1/3 of FDA panelists on ortho cario and gyno in 14 had financial ties to device makers http//onwsjcom/1zlHRP2 http/
542372055405305856|Tue Dec 09 173549 0000 2014|RT JeanneWhalen Nearly 10% of docs advising FDA received something of value from meddevice co they evaluated FDA disclosed 1% http//t
542371968486739968|Tue Dec 09 173528 0000 2014|RT stefaniei So how do you get on an FDA advisory panel Nominations including selfnominations Job pays $361/day plus expenses http/
542345092670185472|Tue Dec 09 154841 0000 2014|RT louiseradnofsky MIT economist Jonathan Gruber tells House committee his health law comments were insulting mean http//tco/mc1qJcqiE
542343922388041728|Tue Dec 09 154402 0000 2014|RT joewalkerWSJ Patients are coming out of the doctor’s office with prescriptions for physical activity http//onwsjcom/1zkQidF via WSJ
542323777460510720|Tue Dec 09 142359 0000 2014|RT jenniferlevitz In FDA panels judging devices for gyn and other fields over 2 yrs 1/3 of members had taken $$ from meddevice makers h
542320778671583232|Tue Dec 09 141204 0000 2014|RT LauraLandroWSJ To avoid a repeat csection some women protest as many hospitals stop offering VBACs reddysum http//onwsjcom/1w6Qdcg 
542320032127418370|Tue Dec 09 140906 0000 2014|RT jonathanrockoff New gene therapy from bluebird bio shows early promise for lethal inherited blood disease $BLUE http//tco/Nfswzgl3
542319500113498112|Tue Dec 09 140659 0000 2014|RT stefaniei Which doctors on FDA advisory panels also take money from medical device makers The FDA doesnt always say http//tco/yWc
542319436569780224|Tue Dec 09 140644 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning headlines &amp; coffee for a soggy day http//blogswsjcom/pharmalot/2014/12/09/pharmalotpharmalittlewerereadingaboutstrykerjohnsonjohnsonandmuchmore/ pharma $JNJ $SYK
542176168183463936|Tue Dec 09 043726 0000 2014|FDA Advisers Financial Ties Not Disclosed http//onwsjcom/1udH7X3
542157125229637632|Tue Dec 09 032146 0000 2014|Deaths Expose Ills of Indias Health System http//onwsjcom/1udnsGC
542157124101357568|Tue Dec 09 032145 0000 2014|Merck to Buy Cubist for $84 Billion http//onwsjcom/1vGB0ih
542126655074873344|Tue Dec 09 012041 0000 2014|Doctors Dole Out Prescriptions for Exercise http//onwsjcom/130eje3
542126654420553728|Tue Dec 09 012041 0000 2014|Senate Democrats Trying to Confirm Surgeon General Before Years End http//onwsjcom/130egiy
542126653749465089|Tue Dec 09 012041 0000 2014|New Gene Therapy Shows Promise for Lethal Blood Disease http//onwsjcom/12khBI8
542126653070000128|Tue Dec 09 012040 0000 2014|Ebola Czar Ron Klain to Leave Obama Administration http//onwsjcom/12khBI4
542092693783187456|Mon Dec 08 230544 0000 2014|RT JeanneWhalen As Merck spends $84 bn for antibiotics maker CEO scolds other pharmas for slacking on antibiotic R&amp;D http//tco/EYv15
542086817466810368|Mon Dec 08 224223 0000 2014|RT LauraLandroWSJ Cooking therapy A road to mental health through the kitchen boosting confidence via baking JeanneWhalen http//tco/
541961440366956544|Mon Dec 08 142411 0000 2014|RT TomBurtonWSJ For West Africa a giant leap toward Ebola trials with plasma from survivors Will there be a control group WSJ  http
541959935333261312|Mon Dec 08 141812 0000 2014|RT Loftus Merck to buy antibiotic specialist Cubist for $102/share in cash 35% premium to last weeks average total deal value of $95B
541959859802234881|Mon Dec 08 141754 0000 2014|RT pharmalot Pharmalot Pharmalittle Good Morning headlines &amp; hot coffee for a cold morning http//blogswsjcom/pharmalot/2014/12/08/pharmalotpharmalittlewerereadingaboutmerckbristolmyersandlotsmore/ pharma $MRK $C
541818434112086016|Mon Dec 08 045555 0000 2014|Doctors Try Survivors Blood to Treat Ebola http//tinyurlcom/m2krzcy
541802894266093568|Mon Dec 08 035410 0000 2014|Leukemia Drug Shows Promise http//tinyurlcom/ozbfexk
541778267712155652|Mon Dec 08 021619 0000 2014|BlackBerry Plans Medical Tool for Passport Phone http//onwsjcom/1u6okgh
541778267066216449|Mon Dec 08 021619 0000 2014|Two Cancer Drugs Shown Effective http//onwsjcom/1vDeVRN
541778266357366784|Mon Dec 08 021619 0000 2014|Leukemia Drug Shows Promise http//onwsjcom/1vDeXZV
541080270896517122|Sat Dec 06 040244 0000 2014|Doctors Try Survivors Blood to Treat Ebola http//onwsjcom/1vxTEc9
